FIPS,combined_mort_y,female_mort_y,male_mort_y,Year,Days.with.AQI,Good.Days,Moderate.Days,Unhealthy.Sensitive.Days,Unhealthy.Days,Very.Unhealthy.Days,Hazardous.Days,Max.AQI,Ninetieth.Percentile.AQI,Median.AQI,Days.CO,Days.NO2,Days.Ozone,Days.SO2,Days.PM2.5,Days.PM10,Latitude,Longitude,mean_mort_c,mean_mort_f,mean_mort_m
13115,40.4344756963411,21.9436640461944,76.0193095858411,1983,236,0.7457627118644069,0.18644067796610198,0.0677966101694915,0.0,0.0,0.0,135,86,24,0.0,0.0,0.0,1.0,0.0,0.0,34.263677,85.21373,43.7391103819065,25.9940899895884,73.2785577128182
6029,54.22868200106621,34.910424802642005,82.5241828241207,1983,364,0.31593406593406603,0.401098901098901,0.134615384615385,0.13186813186813198,0.0164835164835165,0.0,208,161,68,0.0467032967032967,0.37912087912087894,0.41758241758241793,0.15659340659340698,0.0,0.0,35.346629,118.729506,43.7391103819065,25.9940899895884,73.2785577128182
26115,48.5266035307831,29.0059547373773,81.0367017368682,1983,365,0.438356164383562,0.39726027397260294,0.158904109589041,0.005479452054794521,0.0,0.0,200,109,56,0.0,0.0,0.0,1.0,0.0,0.0,41.916097,83.48710600000001,43.7391103819065,25.9940899895884,73.2785577128182
8013,55.36409098786879,35.2501552078234,91.36813476265391,1983,356,0.75,0.179775280898876,0.0589887640449438,0.0112359550561798,0.0,0.0,185,77,39,0.199438202247191,0.0,0.8005617977528091,0.0,0.0,0.0,40.094826,105.39838200000001,43.7391103819065,25.9940899895884,73.2785577128182
51113,34.772209681856296,18.2014490182696,58.91435601476971,1983,17,0.529411764705882,0.411764705882353,0.0588235294117647,0.0,0.0,0.0,108,71,44,0.0,0.0,1.0,0.0,0.0,0.0,38.412059,78.276961,43.7391103819065,25.9940899895884,73.2785577128182
55105,42.8508450788024,26.1036425195558,71.4322236683278,1983,364,0.35439560439560397,0.25,0.302197802197802,0.0906593406593407,0.00274725274725275,0.0,204,148,74,0.0,0.151098901098901,0.252747252747253,0.596153846153846,0.0,0.0,42.669931,89.075119,43.7391103819065,25.9940899895884,73.2785577128182
39093,42.0592499355471,25.8254923385165,71.33394059503141,1983,365,0.42191780821917796,0.38082191780821895,0.164383561643836,0.0273972602739726,0.005479452054794521,0.0,213,115,55,0.0,0.0,0.30684931506849294,0.6931506849315071,0.0,0.0,41.438805,82.179722,43.7391103819065,25.9940899895884,73.2785577128182
48071,49.7466861206869,26.2520782143843,82.3285140755095,1983,353,0.781869688385269,0.144475920679887,0.05665722379603401,0.0169971671388102,0.0,0.0,192,84,37,0.0,0.0,1.0,0.0,0.0,0.0,29.703933000000003,94.668875,43.7391103819065,25.9940899895884,73.2785577128182
29077,48.65182825585361,28.149193126564697,85.38343475363841,1983,361,0.626038781163435,0.22991689750692498,0.130193905817175,0.0138504155124654,0.0,0.0,200,107,43,0.03601108033241,0.0,0.5484764542936289,0.415512465373961,0.0,0.0,37.258196000000005,93.340641,43.7391103819065,25.9940899895884,73.2785577128182
36029,39.4386566393662,23.482143978916397,68.9806639923001,1983,365,0.12876712328767098,0.43561643835616404,0.33972602739726,0.0958904109589041,0.0,0.0,200,149,87,0.0027397260273972603,0.0904109589041096,0.10958904109588999,0.7972602739726031,0.0,0.0,42.752759000000005,78.778192,43.7391103819065,25.9940899895884,73.2785577128182
30085,48.035354604025,25.411772464925104,78.9539598013004,1983,272,1.0,0.0,0.0,0.0,0.0,0.0,17,0,0,0.0,0.0,0.0,1.0,0.0,0.0,48.282747,104.99517,43.7391103819065,25.9940899895884,73.2785577128182
12033,42.7192257187312,26.297818344394102,70.63667523148379,1983,273,0.7362637362637359,0.175824175824176,0.0842490842490843,0.00366300366300366,0.0,0.0,156,93,38,0.0366300366300366,0.043956043956044,0.919413919413919,0.0,0.0,0.0,30.611664,87.33904,43.7391103819065,25.9940899895884,73.2785577128182
30063,55.26468946339401,35.1970457570766,89.1165324988579,1983,132,0.5227272727272729,0.424242424242424,0.0378787878787879,0.0151515151515152,0.0,0.0,186,78,48,1.0,0.0,0.0,0.0,0.0,0.0,47.027263,113.89268100000001,43.7391103819065,25.9940899895884,73.2785577128182
45091,40.7414550318483,23.1494602932692,72.4547221209265,1983,293,0.822525597269625,0.13651877133105803,0.0409556313993174,0.0,0.0,0.0,125,67,20,0.0,0.0,0.0,1.0,0.0,0.0,34.97019,81.183189,43.7391103819065,25.9940899895884,73.2785577128182
54107,42.4853349028471,25.364205071434604,73.18621256209342,1983,360,0.3833333333333329,0.288888888888889,0.236111111111111,0.0833333333333333,0.00833333333333333,0.0,208,147,69,0.0,0.0,0.3583333333333329,0.641666666666667,0.0,0.0,39.211679,81.515928,43.7391103819065,25.9940899895884,73.2785577128182
27037,38.764614317283105,24.2426198675584,63.978783180792895,1983,361,0.6509695290858729,0.14404432132964,0.127423822714681,0.0775623268698061,0.0,0.0,200,138,42,0.0,0.0,0.520775623268698,0.47922437673130197,0.0,0.0,44.670893,93.062481,43.7391103819065,25.9940899895884,73.2785577128182
39023,47.4677017571747,28.260524471824603,80.7567101241184,1983,342,0.7134502923976609,0.11988304093567301,0.0935672514619883,0.0584795321637427,0.0146198830409357,0.0,206,129,37,0.0,0.0,1.0,0.0,0.0,0.0,39.917032,83.783676,43.7391103819065,25.9940899895884,73.2785577128182
21169,58.05211624310579,26.113663336106896,100.84111846536699,1983,136,0.463235294117647,0.33823529411764697,0.169117647058824,0.0294117647058824,0.0,0.0,172,129,54,0.0,0.0,1.0,0.0,0.0,0.0,36.990394,85.629554,43.7391103819065,25.9940899895884,73.2785577128182
48361,47.449211861110705,28.451019166344,78.7537328419426,1983,338,0.828402366863905,0.10650887573964501,0.0502958579881657,0.014792899408283997,0.0,0.0,161,71,29,0.0,0.41124260355029607,0.514792899408284,0.0739644970414201,0.0,0.0,30.120918,93.89335799999999,43.7391103819065,25.9940899895884,73.2785577128182
4027,51.3099820703239,28.5892732861408,75.4221357895862,1983,312,0.8429487179487181,0.115384615384615,0.0352564102564103,0.00641025641025641,0.0,0.0,169,67,3,0.5673076923076921,0.0,0.432692307692308,0.0,0.0,0.0,32.773942,113.910905,43.7391103819065,25.9940899895884,73.2785577128182
25017,37.75098187883079,24.1607616533773,65.5109999219979,1983,365,0.284931506849315,0.49315068493150704,0.167123287671233,0.0246575342465753,0.0301369863013699,0.0,254,122,62,0.2,0.0,0.29315068493150703,0.506849315068493,0.0,0.0,42.479477,71.396507,43.7391103819065,25.9940899895884,73.2785577128182
35023,52.57659999032829,30.4248418740439,89.874746774715,1983,341,0.524926686217009,0.146627565982405,0.18475073313782997,0.143695014662757,0.0,0.0,200,173,43,0.0,0.0,0.0,1.0,0.0,0.0,31.899658000000002,108.745729,43.7391103819065,25.9940899895884,73.2785577128182
12011,33.1414631110157,24.5486560671809,44.879304741894295,1983,365,0.580821917808219,0.4,0.0191780821917808,0.0,0.0,0.0,136,73,48,0.6301369863013699,0.00821917808219178,0.36164383561643804,0.0,0.0,0.0,26.19352,80.476658,43.7391103819065,25.9940899895884,73.2785577128182
4019,55.252934613033396,36.3354184798544,83.201715492714,1983,365,0.131506849315068,0.6849315068493149,0.175342465753425,0.00821917808219178,0.0,0.0,174,108,74,0.465753424657534,0.20273972602739698,0.32876712328767105,0.0027397260273972603,0.0,0.0,32.128237,111.783018,43.7391103819065,25.9940899895884,73.2785577128182
37119,39.18884263938,23.9926724918821,68.9689506330867,1983,365,0.273972602739726,0.484931506849315,0.12876712328767098,0.0904109589041096,0.0219178082191781,0.0,220,154,67,0.454794520547945,0.0,0.487671232876712,0.0575342465753425,0.0,0.0,35.246862,80.833832,43.7391103819065,25.9940899895884,73.2785577128182
6081,41.52555858118671,29.8674304195451,62.1697608478761,1983,364,0.895604395604396,0.0934065934065934,0.00549450549450549,0.00549450549450549,0.0,0.0,157,51,30,0.214285714285714,0.24450549450549397,0.541208791208791,0.0,0.0,0.0,37.414664,122.37154199999999,43.7391103819065,25.9940899895884,73.2785577128182
4021,62.6556657110694,31.4014600378644,98.1207060316279,1983,352,0.377840909090909,0.17897727272727298,0.272727272727273,0.17045454545454503,0.0,0.0,200,182,82,0.0,0.0,0.0,1.0,0.0,0.0,32.91891,111.36725700000001,43.7391103819065,25.9940899895884,73.2785577128182
47157,42.4274953269003,27.1411630238308,70.2046409529697,1983,365,0.30958904109589,0.358904109589041,0.276712328767123,0.0493150684931507,0.005479452054794521,0.0,210,139,75,0.284931506849315,0.0,0.30958904109589,0.40547945205479496,0.0,0.0,35.183794,89.895397,43.7391103819065,25.9940899895884,73.2785577128182
6025,64.0912857097812,34.7557886110336,97.0204211198322,1983,335,0.808955223880597,0.15820895522388098,0.0328358208955224,0.0,0.0,0.0,133,67,34,0.0,0.0,1.0,0.0,0.0,0.0,33.040816,115.355395,43.7391103819065,25.9940899895884,73.2785577128182
54051,48.4258665125021,26.3537611794111,83.9813106642795,1983,342,0.330409356725146,0.307017543859649,0.307017543859649,0.0555555555555556,0.0,0.0,200,139,72,0.0,0.0,0.0,1.0,0.0,0.0,39.854717,80.671378,43.7391103819065,25.9940899895884,73.2785577128182
36065,41.621397352598,26.321966050166303,69.12837919415121,1983,358,0.865921787709497,0.0949720670391061,0.0307262569832402,0.008379888268156421,0.0,0.0,179,64,31,0.0,0.0,0.9357541899441341,0.0642458100558659,0.0,0.0,43.242727,75.434282,43.7391103819065,25.9940899895884,73.2785577128182
26025,49.109966537166606,30.2869811061018,80.3582755151179,1983,361,0.9972299168975071,0.00277008310249307,0.0,0.0,0.0,0.0,56,13,0,0.0,0.0,0.0,1.0,0.0,0.0,42.24299,85.012385,43.7391103819065,25.9940899895884,73.2785577128182
8041,55.9285684285184,36.04196626069871,92.20568522523659,1983,364,0.502747252747253,0.442307692307692,0.0494505494505494,0.00549450549450549,0.0,0.0,198,86,50,0.25,0.47252747252747296,0.277472527472527,0.0,0.0,0.0,38.827383000000005,104.527472,43.7391103819065,25.9940899895884,73.2785577128182
44007,35.4365818518296,21.2789442563587,62.3457654310769,1983,365,0.38356164383561603,0.465753424657534,0.10958904109588999,0.0356164383561644,0.005479452054794521,0.0,238,114,57,0.30410958904109603,0.134246575342466,0.21095890410958898,0.350684931506849,0.0,0.0,41.870488,71.578242,43.7391103819065,25.9940899895884,73.2785577128182
12095,49.3688948845471,33.0838324863466,76.7835302542667,1983,365,0.7780821917808219,0.20821917808219198,0.00821917808219178,0.0027397260273972603,0.0027397260273972603,0.0,201,67,38,0.41917808219178104,0.0767123287671233,0.487671232876712,0.0164383561643836,0.0,0.0,28.514435,81.323295,43.7391103819065,25.9940899895884,73.2785577128182
47009,35.3539301186096,19.1403643360826,61.4140267065804,1983,243,0.753086419753086,0.168724279835391,0.0781893004115226,0.0,0.0,0.0,136,90,30,0.0,0.0,0.0,1.0,0.0,0.0,35.688185,83.922973,43.7391103819065,25.9940899895884,73.2785577128182
5119,45.539138860609896,27.168420937766598,78.2564205388935,1983,365,0.7013698630136989,0.175342465753425,0.10684931506849302,0.0164383561643836,0.0,0.0,182,105,41,0.005479452054794521,0.0931506849315069,0.8876712328767121,0.0136986301369863,0.0,0.0,34.773988,92.316515,43.7391103819065,25.9940899895884,73.2785577128182
22071,39.0220766827213,24.7147432213484,64.6070434428012,1983,354,0.6610169491525419,0.319209039548023,0.019774011299435,0.0,0.0,0.0,119,72,44,0.228813559322034,0.573446327683616,0.19774011299435001,0.0,0.0,0.0,30.068635999999998,89.93900699999999,43.7391103819065,25.9940899895884,73.2785577128182
37157,41.62934403755921,22.225461169036798,75.7192230717023,1983,240,0.945833333333333,0.0416666666666667,0.0125,0.0,0.0,0.0,114,39,14,0.0,0.0,0.0,1.0,0.0,0.0,36.380927,79.782889,43.7391103819065,25.9940899895884,73.2785577128182
23007,40.0295010483237,22.7154527474163,67.930901078875,1983,220,0.795454545454545,0.190909090909091,0.0136363636363636,0.0,0.0,0.0,121,69,24,0.0,0.0,0.0,1.0,0.0,0.0,44.973012,70.444727,43.7391103819065,25.9940899895884,73.2785577128182
26087,44.5656212053411,26.678332502513104,71.9193180355837,1983,304,0.638157894736842,0.269736842105263,0.0888157894736842,0.00328947368421053,0.0,0.0,158,100,34,0.0,0.0,0.0,1.0,0.0,0.0,43.088633,83.224325,43.7391103819065,25.9940899895884,73.2785577128182
29189,35.7553379808855,23.6498595080494,58.749645445224196,1983,364,0.153846153846154,0.39560439560439603,0.31593406593406603,0.0851648351648352,0.0494505494505494,0.0,268,171,95,0.0247252747252747,0.0521978021978022,0.33516483516483503,0.587912087912088,0.0,0.0,38.640702000000005,90.445954,43.7391103819065,25.9940899895884,73.2785577128182
39157,43.5581902367643,21.940210663316602,78.5712281724217,1983,251,0.49402390438246996,0.306772908366534,0.131474103585657,0.0677290836653386,0.0,0.0,178,132,56,0.0,0.0,0.0,1.0,0.0,0.0,40.447441,81.47115699999999,43.7391103819065,25.9940899895884,73.2785577128182
4007,48.6700703685958,27.646836824388103,75.69389724137321,1983,365,0.172602739726027,0.123287671232877,0.33972602739726,0.36164383561643804,0.0027397260273972603,0.0,215,200,129,0.0,0.0,0.0,1.0,0.0,0.0,33.789618,110.81187,43.7391103819065,25.9940899895884,73.2785577128182
41017,46.7298103322365,32.6629647387187,66.5422659677979,1983,36,0.8888888888888891,0.111111111111111,0.0,0.0,0.0,0.0,60,51,23,0.0,0.0,0.0,0.0,0.0,1.0,43.915118,121.225575,43.7391103819065,25.9940899895884,73.2785577128182
29123,47.1396324333135,23.841235017794105,79.4497368805033,1983,338,0.6952662721893489,0.186390532544379,0.10059171597633099,0.014792899408283997,0.0029585798816568103,0.0,201,108,41,0.0,0.0,1.0,0.0,0.0,0.0,37.473234999999995,90.345453,43.7391103819065,25.9940899895884,73.2785577128182
48141,46.5244289238912,30.4511737728421,72.7924282992845,1983,365,0.0712328767123288,0.16164383561643803,0.4,0.36438356164383595,0.0027397260273972603,0.0,203,200,133,0.0356164383561644,0.0191780821917808,0.15342465753424697,0.7917808219178081,0.0,0.0,31.766403000000004,106.241391,43.7391103819065,25.9940899895884,73.2785577128182
55059,38.486319821113796,23.1450911618411,63.4978566359141,1983,364,0.645604395604396,0.24725274725274696,0.0631868131868132,0.032967032967032996,0.010989010989011,0.0,242,101,40,0.0,0.326923076923077,0.299450549450549,0.3736263736263739,0.0,0.0,42.579703,87.424898,43.7391103819065,25.9940899895884,73.2785577128182
8077,55.37612768072821,31.238314315620602,91.0056970497892,1983,311,0.9196141479099681,0.0707395498392283,0.00321543408360129,0.00321543408360129,0.00321543408360129,0.0,226,45,16,0.8778135048231509,0.0,0.0,0.12218649517684899,0.0,0.0,39.019492,108.46183700000002,43.7391103819065,25.9940899895884,73.2785577128182
34011,40.347054896041705,21.381686084748,71.9842089102106,1983,330,0.606060606060606,0.224242424242424,0.0757575757575758,0.0636363636363636,0.0303030303030303,0.0,221,150,43,0.0,0.0,0.7575757575757579,0.24242424242424201,0.0,0.0,39.328387,75.12164399999999,43.7391103819065,25.9940899895884,73.2785577128182
6051,39.3078113270136,27.748851664765397,52.4589776565891,1983,277,0.740072202166065,0.194945848375451,0.0613718411552346,0.0036101083032491,0.0,0.0,154,90,37,0.48014440433213,0.0,0.51985559566787,0.0,0.0,0.0,37.915836,118.87516699999999,43.7391103819065,25.9940899895884,73.2785577128182
39103,36.8527067683832,21.554836327230802,64.4491774709954,1983,330,0.76969696969697,0.15151515151515196,0.0636363636363636,0.0151515151515152,0.0,0.0,200,93,32,0.0,0.0,1.0,0.0,0.0,0.0,41.116051,81.89956600000001,43.7391103819065,25.9940899895884,73.2785577128182
18177,41.618791948484294,27.932960665732104,66.4502801148577,1983,118,0.24576271186440699,0.144067796610169,0.228813559322034,0.38135593220339,0.0,0.0,200,180,127,0.0,0.0,0.0,1.0,0.0,0.0,39.863091,85.00673499999999,43.7391103819065,25.9940899895884,73.2785577128182
39025,52.0465370463636,34.7444234720416,80.22905209479221,1983,365,0.531506849315069,0.32054794520547997,0.11232876712328801,0.0273972602739726,0.00821917808219178,0.0,238,107,49,0.0,0.0,0.37808219178082203,0.621917808219178,0.0,0.0,39.052084,84.149614,43.7391103819065,25.9940899895884,73.2785577128182
51131,46.529001260286506,27.253298681542898,78.1484086203109,1983,136,0.308823529411765,0.264705882352941,0.25,0.13235294117647098,0.0441176470588235,0.0,216,174,87,0.0,0.0,1.0,0.0,0.0,0.0,37.302628999999996,75.923868,43.7391103819065,25.9940899895884,73.2785577128182
39013,45.48604465380551,26.211095958374,77.4659537835325,1983,333,0.42342342342342293,0.48048048048048,0.0930930930930931,0.003003003003003,0.0,0.0,198,100,56,0.0,0.0,0.0,1.0,0.0,0.0,40.017682,80.967727,43.7391103819065,25.9940899895884,73.2785577128182
25003,42.574861544113105,26.4365988323703,72.63590867030541,1983,348,0.718390804597701,0.18965517241379298,0.0775862068965517,0.0114942528735632,0.0028735632183908,0.0,225,97,38,0.0,0.0,0.385057471264368,0.614942528735632,0.0,0.0,42.375314,73.213948,43.7391103819065,25.9940899895884,73.2785577128182
1055,43.9436385451486,21.604707313269,83.1142277418828,1983,210,0.5904761904761899,0.23333333333333303,0.12380952380952401,0.0523809523809524,0.0,0.0,200,129,45,0.0,0.0,1.0,0.0,0.0,0.0,34.047638,86.03442,43.7391103819065,25.9940899895884,73.2785577128182
8069,50.822492901478796,31.3759853068544,83.3801155400849,1983,322,0.6987577639751551,0.27329192546583897,0.0217391304347826,0.0,0.0062111801242236,0.0,277,78,41,0.425465838509317,0.0,0.5745341614906829,0.0,0.0,0.0,40.663090999999994,105.48213100000001,43.7391103819065,25.9940899895884,73.2785577128182
31055,47.529020453600396,30.1929916223101,79.6286998814298,1983,365,0.8356164383561641,0.147945205479452,0.0164383561643836,0.0,0.0,0.0,128,59,36,0.336986301369863,0.0,0.6136986301369859,0.0493150684931507,0.0,0.0,41.297090999999995,96.154066,43.7391103819065,25.9940899895884,73.2785577128182
36031,58.3356202599133,34.0834757585728,99.9447486786892,1983,356,0.764044943820225,0.134831460674157,0.0814606741573034,0.0196629213483146,0.0,0.0,192,101,37,0.0,0.0337078651685393,0.960674157303371,0.00561797752808989,0.0,0.0,44.108971000000004,73.777573,43.7391103819065,25.9940899895884,73.2785577128182
48167,38.7738374407294,25.8470744681037,60.127088560846396,1983,250,0.604,0.22,0.11599999999999999,0.052000000000000005,0.008,0.0,207,126,43,0.0,0.0,0.596,0.40399999999999997,0.0,0.0,29.228706,94.894865,43.7391103819065,25.9940899895884,73.2785577128182
53061,49.224803094462004,32.8093820687824,75.8462325751913,1983,365,0.616438356164384,0.29315068493150703,0.0849315068493151,0.005479452054794521,0.0,0.0,200,94,43,0.468493150684932,0.0,0.0602739726027397,0.471232876712329,0.0,0.0,48.054913,121.76641200000002,43.7391103819065,25.9940899895884,73.2785577128182
42125,40.6752573930573,20.8405187630799,73.1842448870487,1983,361,0.221606648199446,0.42382271468144106,0.249307479224377,0.0914127423822715,0.0138504155124654,0.0,219,154,77,0.0,0.03601108033241,0.19667590027700801,0.7673130193905819,0.0,0.0,40.200005,80.25213199999999,43.7391103819065,25.9940899895884,73.2785577128182
18167,44.829331524794206,27.9326284131269,77.4262926864467,1983,365,0.147945205479452,0.301369863013699,0.40273972602739705,0.147945205479452,0.0,0.0,200,167,105,0.0,0.0,0.0821917808219178,0.90958904109589,0.0,0.00821917808219178,39.429142999999996,87.390375,43.7391103819065,25.9940899895884,73.2785577128182
37147,45.271852305030094,24.0157006396902,87.6923734064225,1983,341,0.7741935483870971,0.155425219941349,0.06158357771261,0.008797653958944279,0.0,0.0,169,90,24,0.0,0.0,0.521994134897361,0.478005865102639,0.0,0.0,35.591065,77.372404,43.7391103819065,25.9940899895884,73.2785577128182
12081,40.0871768487749,24.4217996419729,61.83287438270251,1983,59,0.898305084745763,0.101694915254237,0.0,0.0,0.0,0.0,93,54,31,0.0,0.0,1.0,0.0,0.0,0.0,27.481385999999997,82.36578399999999,43.7391103819065,25.9940899895884,73.2785577128182
51087,45.6124440357273,31.8192584097757,74.366852119887,1983,365,0.6246575342465749,0.178082191780822,0.10684931506849302,0.0794520547945206,0.010958904109589001,0.0,208,147,43,0.0,0.0,0.7972602739726031,0.20273972602739698,0.0,0.0,37.437521000000004,77.300333,43.7391103819065,25.9940899895884,73.2785577128182
33013,43.8163612521493,26.0853906573353,76.613208191948,1983,306,0.702614379084967,0.137254901960784,0.137254901960784,0.0228758169934641,0.0,0.0,196,118,13,0.0,0.0,0.0,1.0,0.0,0.0,43.299485,71.68013,43.7391103819065,25.9940899895884,73.2785577128182
23005,46.52188606663,30.412185926333198,76.8930333547122,1983,359,0.512534818941504,0.35097493036211697,0.0919220055710306,0.0306406685236769,0.0139275766016713,0.0,239,108,50,0.0,0.0,0.426183844011142,0.551532033426184,0.0,0.0222841225626741,43.808347999999995,70.330375,43.7391103819065,25.9940899895884,73.2785577128182
13215,49.3918480277307,28.5502920896034,91.7097401569595,1983,236,0.639830508474576,0.23728813559321998,0.0932203389830508,0.0254237288135593,0.00423728813559322,0.0,212,108,44,0.0,0.0,1.0,0.0,0.0,0.0,32.510197,84.874946,43.7391103819065,25.9940899895884,73.2785577128182
17167,42.6807213935799,28.1234496675338,71.47705445500259,1984,364,0.6016483516483521,0.25,0.12637362637362598,0.021978021978022,0.0,0.0,196,112,45,0.26373626373626397,0.0,0.502747252747253,0.23351648351648302,0.0,0.0,39.756378000000005,89.662311,43.1395124554436,26.2783532135837,71.2558165591977
41051,49.8188281782339,33.621169354630105,78.66185615612841,1984,366,0.47540983606557397,0.513661202185792,0.0109289617486339,0.0,0.0,0.0,130,73,51,0.9207650273224041,0.00546448087431694,0.0,0.0300546448087432,0.0,0.0437158469945355,45.547693,122.41717299999999,43.1395124554436,26.2783532135837,71.2558165591977
48183,49.4952845838314,30.250003400462102,83.64791239598941,1984,339,0.6814159292035401,0.250737463126844,0.0589970501474926,0.00884955752212389,0.0,0.0,200,90,42,0.0,0.0412979351032448,0.8023598820059,0.15634218289085502,0.0,0.0,32.486397,94.816276,43.1395124554436,26.2783532135837,71.2558165591977
41017,47.04392601387671,33.6332218184379,66.3464715822293,1984,58,0.8620689655172409,0.137931034482759,0.0,0.0,0.0,0.0,84,53,27,0.0,0.0,0.0,0.0,0.0,1.0,43.915118,121.225575,43.1395124554436,26.2783532135837,71.2558165591977
55101,34.96943905603511,21.643326090566898,57.8063157799593,1984,365,0.742465753424657,0.158904109589041,0.0602739726027397,0.0219178082191781,0.0164383561643836,0.0,247,100,35,0.273972602739726,0.0,0.386301369863014,0.33972602739726,0.0,0.0,42.754075,87.414676,43.1395124554436,26.2783532135837,71.2558165591977
34019,37.887469579364,22.7452708299788,65.3646093781713,1984,337,0.7655786350148371,0.10979228486646901,0.0593471810089021,0.0623145400593472,0.0029673590504451,0.0,201,122,31,0.0,0.0,1.0,0.0,0.0,0.0,40.565283,74.91197,43.1395124554436,26.2783532135837,71.2558165591977
22033,30.6348897103056,19.5489411875237,51.2709361229348,1984,366,0.530054644808743,0.366120218579235,0.0655737704918033,0.0273224043715847,0.0109289617486339,0.0,227,101,49,0.0,0.491803278688525,0.336065573770492,0.172131147540984,0.0,0.0,30.544002000000003,91.093174,43.1395124554436,26.2783532135837,71.2558165591977
36093,37.55488773241989,25.705012088974105,59.37030050208139,1984,363,0.829201101928375,0.14876033057851198,0.0192837465564738,0.0,0.00275482093663912,0.0,204,65,32,0.115702479338843,0.0,0.641873278236915,0.24242424242424201,0.0,0.0,42.817541999999996,74.043583,43.1395124554436,26.2783532135837,71.2558165591977
37155,41.237059497446296,21.5060588603549,76.4521413334233,1984,355,0.7718309859154929,0.177464788732394,0.0450704225352113,0.0056338028169014105,0.0,0.0,159,80,30,0.0,0.0,0.5971830985915489,0.402816901408451,0.0,0.0,34.63921,79.100881,43.1395124554436,26.2783532135837,71.2558165591977
42081,47.5167809303979,28.321879792312302,80.2196687517969,1984,332,0.867469879518072,0.11445783132530099,0.0120481927710843,0.006024096385542171,0.0,0.0,177,57,32,0.0,0.0,0.58433734939759,0.41566265060241,0.0,0.0,41.343624,77.05525300000001,43.1395124554436,26.2783532135837,71.2558165591977
47001,48.552548571224605,24.6514759816545,90.09022117082908,1984,365,0.46301369863013697,0.34794520547945196,0.167123287671233,0.0219178082191781,0.0,0.0,200,111,56,0.0,0.0,0.0,1.0,0.0,0.0,36.116731,84.195418,43.1395124554436,26.2783532135837,71.2558165591977
26145,39.4048323280015,24.0847849862013,66.0195927801702,1984,352,0.9602272727272729,0.0397727272727273,0.0,0.0,0.0,0.0,79,41,18,0.36931818181818205,0.0,0.0,0.630681818181818,0.0,0.0,43.328267,84.05541,43.1395124554436,26.2783532135837,71.2558165591977
39013,46.1591748163912,26.855883006341,78.789111042408,1984,283,0.50530035335689,0.37102473498233207,0.120141342756184,0.00353356890459364,0.0,0.0,171,107,50,0.0,0.0,0.0,1.0,0.0,0.0,40.017682,80.967727,43.1395124554436,26.2783532135837,71.2558165591977
37027,39.8445545596058,22.0599028480307,69.6615957291221,1984,225,0.608888888888889,0.293333333333333,0.0977777777777778,0.0,0.0,0.0,147,100,46,0.0,0.0,1.0,0.0,0.0,0.0,35.957857000000004,81.530076,43.1395124554436,26.2783532135837,71.2558165591977
22071,38.169783904303,25.000991577042303,61.913884574115,1984,366,0.502732240437158,0.459016393442623,0.0382513661202186,0.0,0.0,0.0,143,77,50,0.38251366120218605,0.505464480874317,0.112021857923497,0.0,0.0,0.0,30.068635999999998,89.93900699999999,43.1395124554436,26.2783532135837,71.2558165591977
9011,40.5859433047692,27.7313326705467,63.7058276358473,1984,364,0.673076923076923,0.19505494505494503,0.0494505494505494,0.0384615384615385,0.043956043956044,0.0,275,126,40,0.0,0.0,0.431318681318681,0.568681318681319,0.0,0.0,41.478629999999995,72.103452,43.1395124554436,26.2783532135837,71.2558165591977
26133,43.0804041554317,25.097944836882,69.2699494875475,1984,8,0.875,0.125,0.0,0.0,0.0,0.0,60,60,11,0.375,0.0,0.0,0.625,0.0,0.0,43.997552,85.322283,43.1395124554436,26.2783532135837,71.2558165591977
38105,32.9088707068421,17.0360762028946,56.902637312742606,1984,365,0.9643835616438359,0.0301369863013699,0.005479452054794521,0.0,0.0,0.0,107,36,9,0.0,0.0,0.0,1.0,0.0,0.0,48.345867,103.4874,43.1395124554436,26.2783532135837,71.2558165591977
51015,38.1999502320145,22.336294895062103,65.3973832968239,1984,308,0.987012987012987,0.012987012987013,0.0,0.0,0.0,0.0,81,29,14,0.0,0.0,0.0,1.0,0.0,0.0,38.167807,79.146682,43.1395124554436,26.2783532135837,71.2558165591977
9009,35.1780106427086,23.2602408964375,57.228263230726796,1984,366,0.27322404371584696,0.437158469945355,0.20765027322404395,0.0519125683060109,0.0300546448087432,0.0,248,143,70,0.00273224043715847,0.251366120218579,0.23224043715847,0.513661202185792,0.0,0.0,41.349717,72.900204,43.1395124554436,26.2783532135837,71.2558165591977
37109,33.5414067652111,17.6652007208704,60.457739966865,1984,366,0.6939890710382509,0.24590163934426199,0.0601092896174863,0.0,0.0,0.0,143,86,39,0.0,0.0,0.48633879781420797,0.513661202185792,0.0,0.0,35.487825,81.225176,43.1395124554436,26.2783532135837,71.2558165591977
25005,34.086540876779296,19.8671197608222,61.1828299651958,1984,366,0.31147540983606603,0.404371584699454,0.19672131147541003,0.0655737704918033,0.0218579234972678,0.0,246,142,69,0.0,0.0683060109289618,0.289617486338798,0.6420765027322399,0.0,0.0,41.748576,71.087062,43.1395124554436,26.2783532135837,71.2558165591977
17111,38.744473273583104,24.697484449965,62.971799597979896,1984,353,0.9291784702549579,0.05665722379603401,0.0113314447592068,0.0028328611898017,0.0,0.0,151,47,28,0.0,0.0,1.0,0.0,0.0,0.0,42.324298,88.45224499999999,43.1395124554436,26.2783532135837,71.2558165591977
